date,symbol,direction,action,score,regime,market_conf,regime_fit,rel_opp,risk_penalty,rsi,entry_price,t1_pnl,t3_pnl,t5_pnl,t1_win,t3_win,t5_win
2026-02-10,COST,LONG,IGNORE,37.7,choppy,11.0,6.0,1.2,1.5,46.5,971.23,0.711,4.865,2.559,1,1,1
2026-02-11,QQQ,SHORT,IGNORE,43.2,neutral,11.0,8.0,3.2,0.0,45.2,613.11,2.034,1.926,1.572,1,1,1
2026-02-11,NVDA,LONG,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,55.0,190.04,-1.636,-2.673,-1.131,0,0,0
2026-02-11,XOM,LONG,IGNORE,40.0,neutral,11.0,8.0,2.5,2.5,85.1,154.53,-2.977,-5.397,-2.304,0,0,0
2026-02-11,MSFT,SHORT,MONITOR,50.8,neutral,14.0,8.0,7.8,0.0,34.8,403.45,0.626,1.857,1.237,1,1,1
2026-02-11,AAPL,LONG,IGNORE,40.7,neutral,11.0,8.0,3.2,2.5,82.4,275.5,-4.998,-4.218,-5.416,0,0,0
2026-02-11,GOOGL,SHORT,MONITOR,53.6,neutral,17.0,8.0,7.6,0.0,32.0,310.74,0.63,2.875,2.608,1,1,1
2026-02-11,META,LONG,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,55.2,668.12,-2.823,-4.397,-3.576,0,0,0
2026-02-11,AMZN,SHORT,MONITOR,50.7,neutral,14.0,8.0,10.2,2.5,24.7,204.08,2.195,1.436,-0.382,1,1,0
2026-02-11,TSLA,LONG,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,40.6,428.27,-2.615,-4.119,-3.867,0,0,0
2026-02-11,JPM,LONG,IGNORE,43.6,neutral,11.0,8.0,3.6,0.0,56.1,310.82,-2.632,-1.187,-0.891,0,0,0
2026-02-11,BAC,LONG,MONITOR,49.0,neutral,14.0,8.0,6.0,0.0,57.1,53.55,-2.47,-2.061,-2.006,0,0,0
2026-02-11,GS,LONG,IGNORE,46.0,neutral,11.0,8.0,6.0,0.0,47.4,939.64,-4.239,-3.022,-2.958,0,0,0
2026-02-11,PLTR,SHORT,MONITOR,51.3,neutral,14.0,8.0,9.8,1.5,32.4,135.68,4.828,1.96,0.582,1,1,1
2026-02-11,NFLX,SHORT,MONITOR,51.3,neutral,14.0,8.0,9.8,1.5,37.5,79.62,4.722,3.291,3.291,1,1,1
2026-02-11,COIN,SHORT,IGNORE,44.3,neutral,11.0,8.0,12.8,8.5,18.8,153.2,7.905,-8.368,-8.316,1,0,0
2026-02-11,SOFI,SHORT,IGNORE,45.8,neutral,11.0,8.0,9.8,4.0,20.3,20.55,6.083,5.061,6.083,1,1,1
2026-02-11,ARM,LONG,IGNORE,40.9,neutral,11.0,8.0,2.4,1.5,57.6,125.28,-2.466,1.285,1.317,0,1,1
2026-02-11,UNH,SHORT,IGNORE,36.9,neutral,8.0,8.0,2.4,2.5,20.8,276.76,-1.958,-3.65,-3.951,0,0,0
2026-02-11,LMT,LONG,IGNORE,42.0,neutral,11.0,8.0,2.0,0.0,62.0,625.4,1.389,3.321,6.014,1,1,1
2026-02-11,AVGO,LONG,IGNORE,47.8,neutral,14.0,8.0,4.8,0.0,60.0,342.76,-3.381,-2.982,-2.559,0,0,0
2026-02-11,TSM,LONG,MONITOR,48.7,neutral,17.0,8.0,4.2,1.5,72.1,373.04,-1.601,-2.644,-3.662,0,0,0
2026-02-11,GLD,LONG,IGNORE,44.8,neutral,14.0,8.0,1.8,0.0,54.2,467.63,-3.473,-4.155,-1.726,0,0,0
2026-02-11,AMD,SHORT,IGNORE,46.3,neutral,11.0,8.0,7.8,1.5,33.4,213.58,3.577,4.916,4.78,1,1,1
2026-02-11,WMT,LONG,IGNORE,43.6,neutral,14.0,8.0,0.6,0.0,72.3,128.77,3.782,0.062,-3.029,1,1,0
2026-02-11,IWM,LONG,IGNORE,42.5,neutral,11.0,8.0,2.5,0.0,43.1,264.48,-2.042,-0.721,-0.132,0,0,0
2026-02-11,TLT,LONG,IGNORE,40.0,neutral,11.0,8.0,0.0,0.0,56.9,87.77,1.329,2.055,1.772,1,1,1
2026-02-11,SMH,LONG,IGNORE,46.2,neutral,14.0,8.0,3.2,0.0,55.7,414.78,-2.09,-1.753,-1.104,0,0,0
2026-02-11,XLF,SHORT,MONITOR,52.0,neutral,17.0,8.0,6.0,0.0,42.2,52.74,1.991,1.024,1.119,1,1,1
2026-02-11,LLY,SHORT,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,40.9,1013.52,-2.271,-2.223,-0.957,0,0,0
2026-02-11,COST,LONG,IGNORE,45.0,neutral,14.0,8.0,2.0,0.0,51.1,978.14,2.118,3.467,0.99,1,1,1
2026-02-12,QQQ,SHORT,MONITOR,57.5,bear,17.0,13.5,6.0,0.0,37.7,600.64,-0.213,-0.857,-1.36,0,0,0
2026-02-12,NVDA,LONG,IGNORE,40.1,bear,11.0,2.5,7.6,2.0,49.3,186.93,-2.209,0.556,1.541,0,1,1
2026-02-12,XOM,LONG,IGNORE,38.0,bear,14.0,2.5,2.5,2.0,73.1,149.93,-0.987,0.5,-1.767,0,1,0
2026-02-12,MSFT,SHORT,MONITOR,56.3,bear,14.0,13.5,7.8,0.0,27.3,400.92,0.129,0.557,0.922,1,1,1
2026-02-12,AAPL,SHORT,MONITOR,54.6,bear,14.0,13.5,7.6,1.5,62.5,261.73,2.273,-1.001,-1.089,1,0,0
2026-02-12,GOOGL,SHORT,MONITOR,59.1,bear,17.0,13.5,7.6,0.0,32.4,308.78,1.061,1.835,-1.935,1,1,0
2026-02-12,META,SHORT,MONITOR,56.3,bear,14.0,13.5,7.8,0.0,47.9,649.25,1.545,1.014,-0.9,1,1,0
2026-02-12,AMZN,SHORT,MONITOR,56.2,bear,14.0,13.5,10.2,2.5,16.7,199.6,0.406,-2.6,-5.266,1,0,0
2026-02-12,TSLA,SHORT,MONITOR,56.1,bear,14.0,13.5,7.6,0.0,37.0,417.07,-0.089,1.379,1.259,0,1,1
2026-02-12,JPM,SHORT,MONITOR,56.1,bear,14.0,13.5,7.6,0.0,54.0,302.64,0.03,-2.029,-2.693,1,0,0
2026-02-12,BAC,SHORT,MONITOR,59.1,bear,17.0,13.5,7.6,0.0,53.8,52.22,-0.057,-1.599,-1.028,0,0,0
2026-02-12,GS,SHORT,MONITOR,54.6,bear,14.0,13.5,7.6,1.5,46.4,899.81,-0.065,-3.226,-1.956,0,0,0
2026-02-12,PLTR,SHORT,MONITOR,56.8,bear,14.0,13.5,12.8,4.5,27.2,129.13,-1.766,-4.84,-4.732,0,0,0
2026-02-12,NFLX,SHORT,MONITOR,54.3,bear,11.0,13.5,12.8,4.0,19.7,75.86,-1.331,-2.808,-3.704,0,0,0
2026-02-12,COIN,SHORT,MONITOR,52.0,bear,11.0,13.5,15.0,8.5,17.9,141.09,-16.465,-16.273,-21.447,0,0,0
2026-02-12,SOFI,SHORT,IGNORE,46.8,bear,8.0,13.5,12.8,8.5,18.3,19.3,-1.606,-1.244,1.451,0,0,1
2026-02-12,ARM,LONG,IGNORE,37.0,bear,11.0,2.5,6.0,3.5,57.6,122.19,2.529,4.133,2.774,1,1,1
2026-02-12,UNH,SHORT,IGNORE,47.8,bear,8.0,13.5,7.8,2.5,23.0,282.18,-3.102,-1.347,-1.98,0,0,0
2026-02-12,LMT,LONG,IGNORE,38.7,bear,14.0,2.5,3.2,2.0,65.5,634.09,2.377,1.942,3.268,1,1,1
2026-02-12,AVGO,LONG,IGNORE,38.8,bear,11.0,2.5,7.8,3.5,56.0,331.17,-1.812,0.707,0.447,0,1,1
2026-02-12,TSM,LONG,IGNORE,36.7,bear,11.0,2.5,4.2,2.0,65.9,367.07,-0.473,-1.587,0.663,0,0,1
2026-02-12,GLD,SHORT,MONITOR,52.9,bear,14.0,13.5,5.9,1.5,48.3,451.39,-2.488,-1.526,-3.817,0,0,0
2026-02-12,AMD,SHORT,MONITOR,51.8,bear,14.0,13.5,7.8,4.5,28.1,205.94,-0.67,2.826,2.812,0,1,1
2026-02-12,WMT,LONG,IGNORE,30.5,bear,11.0,2.5,2.0,6.0,77.1,133.64,0.187,-5.253,-7.969,1,0,0
2026-02-12,IWM,SHORT,MONITOR,55.7,bear,17.0,13.5,4.2,0.0,42.5,259.08,-1.318,-1.715,-1.953,0,0,0
2026-02-12,TLT,LONG,IGNORE,38.5,bear,17.0,2.5,0.0,2.0,63.6,88.93,0.549,0.336,0.202,1,1,1
2026-02-12,SMH,LONG,IGNORE,35.7,bear,11.0,2.5,3.2,2.0,52.7,406.11,0.396,1.586,2.196,1,1,1
2026-02-12,XLF,SHORT,MONITOR,58.5,bear,17.0,13.5,7.0,0.0,40.4,51.69,0.077,-1.741,-1.548,1,0,0
2026-02-12,LLY,SHORT,MONITOR,51.4,bear,11.0,13.5,5.9,0.0,46.7,1036.54,-0.334,1.542,2.607,0,1,1
2026-02-12,COST,LONG,IGNORE,41.0,bear,17.0,2.5,2.5,2.0,55.3,998.86,1.964,-0.278,-1.361,1,0,0
2026-02-13,QQQ,SHORT,IGNORE,46.0,neutral,11.0,8.0,6.0,0.0,36.6,601.92,0.103,-0.258,0.085,1,0,1
2026-02-13,NVDA,SHORT,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,46.7,182.8,-1.182,-2.784,-4.781,0,0,0
2026-02-13,XOM,LONG,IGNORE,44.5,neutral,11.0,8.0,4.5,0.0,70.4,148.45,-1.522,1.698,1.556,0,1,1
2026-02-13,MSFT,SHORT,IGNORE,45.3,neutral,11.0,8.0,7.8,2.5,24.9,400.41,1.111,0.486,3.98,1,1,1
2026-02-13,AAPL,SHORT,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,50.6,255.78,-3.167,-1.877,-4.066,0,0,0
2026-02-13,GOOGL,SHORT,IGNORE,43.4,neutral,11.0,8.0,5.9,2.5,23.4,305.5,1.21,0.939,-1.887,1,1,0
2026-02-13,META,SHORT,IGNORE,47.8,neutral,14.0,8.0,4.8,0.0,42.1,639.22,0.075,-0.783,0.394,1,0,1
2026-02-13,AMZN,SHORT,MONITOR,50.7,neutral,14.0,8.0,10.2,2.5,16.7,198.79,-1.187,-3.053,-3.26,0,0,0
2026-02-13,TSLA,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,41.9,417.44,1.631,1.373,4.219,1,1,1
2026-02-13,JPM,SHORT,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,51.3,302.55,-1.514,-1.818,1.613,0,0,1
2026-02-13,BAC,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,52.6,52.25,-0.362,-0.419,2.816,0,0,1
2026-02-13,GS,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,42.9,900.4,-1.204,-1.272,1.417,0,0,1
2026-02-13,PLTR,SHORT,IGNORE,46.8,neutral,11.0,8.0,9.8,3.0,29.7,131.41,-1.225,-2.648,0.616,0,0,1
2026-02-13,NFLX,SHORT,IGNORE,44.3,neutral,8.0,8.0,9.8,2.5,24.8,76.87,-0.169,-0.169,1.106,0,0,1
2026-02-13,COIN,SHORT,MONITOR,49.0,neutral,11.0,8.0,15.0,6.0,32.2,164.32,-1.035,-0.986,2.483,0,0,1
2026-02-13,SOFI,SHORT,IGNORE,41.3,neutral,8.0,8.0,9.8,5.5,20.8,19.61,0.51,1.581,7.088,1,1,1
2026-02-13,ARM,LONG,IGNORE,46.3,neutral,14.0,8.0,4.8,1.5,62.6,125.28,1.285,1.317,-1.197,1,1,0
2026-02-13,UNH,SHORT,IGNORE,46.3,neutral,11.0,8.0,7.8,1.5,28.7,290.93,1.398,1.112,3.701,1,1,1
2026-02-13,LMT,LONG,IGNORE,46.2,neutral,14.0,8.0,3.2,0.0,72.6,649.16,-0.46,2.135,1.232,0,1,1
2026-02-13,AVGO,SHORT,IGNORE,46.3,neutral,14.0,8.0,4.8,1.5,50.2,325.17,-2.267,-2.712,-1.59,0,0,0
2026-02-13,TSM,LONG,IGNORE,42.0,neutral,11.0,8.0,2.0,0.0,66.2,365.33,-0.59,-1.63,1.004,0,0,1
2026-02-13,GLD,LONG,IGNORE,44.8,neutral,14.0,8.0,1.8,0.0,49.5,462.62,-3.117,-0.661,4.034,0,0,1
2026-02-13,AMD,SHORT,IGNORE,41.8,neutral,11.0,8.0,4.8,3.0,31.0,207.32,2.045,1.905,5.171,1,1,1
2026-02-13,WMT,LONG,IGNORE,38.7,neutral,11.0,8.0,1.2,2.5,77.6,133.89,-3.764,-6.737,-6.035,0,0,0
2026-02-13,IWM,SHORT,IGNORE,42.5,neutral,11.0,8.0,2.5,0.0,48.7,262.49,-0.03,-0.624,0.939,0,0,1
2026-02-13,TLT,LONG,IGNORE,46.0,neutral,17.0,8.0,0.0,0.0,64.0,89.42,0.167,-0.111,0.022,1,0,1
2026-02-13,SMH,LONG,IGNORE,46.2,neutral,14.0,8.0,3.2,0.0,54.0,407.72,-0.052,0.608,1.266,0,1,1
2026-02-13,XLF,SHORT,MONITOR,49.0,neutral,14.0,8.0,6.0,0.0,37.2,51.65,-1.065,-0.968,1.781,0,0,1
2026-02-13,LLY,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,47.4,1040.0,0.38,1.613,-1.785,1,1,0
2026-02-13,COST,LONG,IGNORE,45.5,neutral,14.0,8.0,2.5,0.0,62.1,1018.48,-0.631,-3.01,-3.187,0,0,0
2026-02-17,QQQ,SHORT,MONITOR,49.0,neutral,14.0,8.0,6.0,0.0,32.0,601.3,-0.747,-1.249,-1.093,0,0,0
2026-02-17,NVDA,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,46.8,184.96,-1.627,-2.622,-4.26,0,0,0
2026-02-17,XOM,LONG,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,64.3,146.19,3.071,0.746,2.1,1,1,1
2026-02-17,MSFT,SHORT,IGNORE,42.3,neutral,11.0,8.0,4.8,2.5,18.2,395.96,-0.69,-0.322,1.757,0,0,1
2026-02-17,AAPL,LONG,IGNORE,47.4,neutral,14.0,8.0,5.9,1.5,54.9,263.88,0.178,0.265,3.13,1,1,1
2026-02-17,GOOGL,SHORT,IGNORE,43.4,neutral,11.0,8.0,5.9,2.5,20.0,301.81,-0.434,-4.291,-2.94,0,0,0
2026-02-17,META,SHORT,IGNORE,47.8,neutral,14.0,8.0,4.8,0.0,41.9,638.74,-0.615,-2.561,-0.002,0,0,0
2026-02-17,AMZN,SHORT,IGNORE,47.7,neutral,11.0,8.0,10.2,2.5,10.8,201.15,-1.81,-4.454,-3.684,0,0,0
2026-02-17,TSLA,SHORT,MONITOR,50.8,neutral,14.0,8.0,7.8,0.0,41.0,410.63,-0.168,-0.29,0.304,0,0,1
2026-02-17,JPM,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,55.5,307.13,-0.537,-1.192,3.201,0,0,1
2026-02-17,BAC,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,52.8,52.44,-1.176,-0.607,4.418,0,0,1
2026-02-17,GS,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,46.5,911.24,-1.931,-0.677,1.503,0,0,1
2026-02-17,PLTR,SHORT,IGNORE,46.8,neutral,11.0,8.0,9.8,3.0,31.6,133.02,-1.774,-1.669,3.142,0,0,1
2026-02-17,NFLX,SHORT,IGNORE,46.0,neutral,11.0,8.0,6.0,0.0,25.5,77.0,-1.286,-2.169,-1.351,0,0,0
2026-02-17,COIN,SHORT,MONITOR,52.8,neutral,14.0,8.0,12.8,3.0,33.6,166.02,1.187,-3.21,2.403,1,0,1
2026-02-17,SOFI,SHORT,IGNORE,44.3,neutral,11.0,8.0,9.8,5.5,21.3,19.51,-0.154,2.512,4.357,0,1,1
2026-02-17,ARM,LONG,IGNORE,46.3,neutral,14.0,8.0,4.8,1.5,63.9,126.89,0.276,-1.032,0.985,1,0,1
2026-02-17,UNH,SHORT,IGNORE,45.4,neutral,14.0,8.0,2.4,0.0,54.4,286.86,0.308,-0.315,5.237,1,0,1
2026-02-17,LMT,LONG,IGNORE,42.0,neutral,11.0,8.0,2.0,0.0,68.7,646.17,0.035,1.336,2.286,1,1,1
2026-02-17,AVGO,LONG,MONITOR,49.3,neutral,14.0,8.0,7.8,1.5,49.9,332.54,0.292,0.033,-2.12,1,1,0
2026-02-17,TSM,LONG,IGNORE,42.0,neutral,11.0,8.0,2.0,0.0,62.9,363.18,-0.533,1.741,5.917,0,1,1
2026-02-17,GLD,SHORT,IGNORE,43.3,neutral,14.0,8.0,1.8,1.5,43.2,448.2,-2.249,-4.556,-5.892,0,0,0
2026-02-17,AMD,SHORT,IGNORE,47.8,neutral,14.0,8.0,7.8,3.0,29.5,203.08,1.458,1.443,-5.298,1,1,0
2026-02-17,WMT,LONG,IGNORE,43.0,neutral,11.0,8.0,4.5,1.5,67.6,128.85,-1.731,-4.548,-1.63,0,0,0
2026-02-17,IWM,SHORT,IGNORE,42.0,neutral,11.0,8.0,2.0,0.0,47.7,262.57,-0.361,-0.597,-0.11,0,0,0
2026-02-17,TLT,LONG,IGNORE,43.0,neutral,14.0,8.0,0.0,0.0,71.1,89.57,-0.378,-0.512,0.033,0,0,1
2026-02-17,SMH,LONG,IGNORE,43.2,neutral,11.0,8.0,3.2,0.0,50.1,407.51,1.237,1.845,2.859,1,1,1
2026-02-17,XLF,SHORT,IGNORE,46.0,neutral,11.0,8.0,6.0,0.0,44.3,52.2,-0.747,-0.556,2.337,0,0,1
2026-02-17,LLY,SHORT,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,49.8,1036.05,1.495,2.561,-0.589,1,1,0
2026-02-17,COST,LONG,IGNORE,41.2,neutral,11.0,8.0,1.2,0.0,62.4,1012.05,-1.578,-2.646,-1.346,0,0,0
2026-02-18,QQQ,SHORT,IGNORE,42.7,neutral,11.0,7.5,3.2,0.0,33.9,605.79,0.383,0.723,-1.798,1,1,0
2026-02-18,NVDA,LONG,MONITOR,49.4,neutral,14.0,8.5,5.9,0.0,46.8,187.97,-0.043,1.899,4.032,0,1,1
2026-02-18,XOM,LONG,IGNORE,45.2,neutral,14.0,8.5,3.2,1.5,67.7,150.68,0.192,0.053,-1.075,1,1,0
2026-02-18,MSFT,SHORT,IGNORE,38.8,neutral,8.0,7.5,4.8,2.5,19.2,398.69,0.058,3.567,-0.479,1,1,0
2026-02-18,AAPL,LONG,IGNORE,47.1,neutral,14.0,8.5,3.6,0.0,57.0,264.35,-1.426,0.692,3.737,0,1,1
2026-02-18,GOOGL,SHORT,IGNORE,39.9,neutral,8.0,7.5,5.9,2.5,19.8,303.12,0.158,-2.69,-3.155,1,0,0
2026-02-18,META,SHORT,IGNORE,47.3,neutral,11.0,7.5,7.8,0.0,43.8,642.67,-0.243,0.928,-1.628,0,1,0
2026-02-18,AMZN,SHORT,IGNORE,41.8,neutral,8.0,7.5,7.8,2.5,16.8,204.79,-0.034,-0.234,-2.857,0,0,0
2026-02-18,TSLA,SHORT,IGNORE,47.3,neutral,11.0,7.5,7.8,0.0,41.0,411.32,-0.095,2.793,-1.478,0,1,0
2026-02-18,JPM,LONG,IGNORE,47.1,neutral,14.0,8.5,3.6,0.0,56.4,308.78,-0.236,-3.598,-1.775,0,0,0
2026-02-18,BAC,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,57.4,53.06,1.106,4.292,3.13,1,1,1
2026-02-18,GS,LONG,MONITOR,48.0,neutral,14.0,8.5,4.5,0.0,49.3,928.84,-1.829,-4.436,-1.323,0,0,0
2026-02-18,PLTR,SHORT,MONITOR,49.3,neutral,11.0,7.5,12.8,3.0,36.7,135.38,0.362,3.531,0.879,1,1,1
2026-02-18,NFLX,SHORT,IGNORE,45.5,neutral,11.0,7.5,6.0,0.0,31.1,77.99,1.269,2.526,-6.039,1,1,0
2026-02-18,COIN,SHORT,MONITOR,49.3,neutral,14.0,7.5,9.8,3.0,33.5,164.05,-1.152,2.322,-12.124,0,1,0
2026-02-18,SOFI,SHORT,IGNORE,40.8,neutral,8.0,7.5,9.8,5.5,23.4,19.54,1.228,6.755,1.279,1,1,1
2026-02-18,ARM,LONG,IGNORE,46.8,neutral,14.0,8.5,4.8,1.5,72.3,127.24,-0.244,-2.719,3.537,0,0,1
2026-02-18,UNH,SHORT,IGNORE,44.9,neutral,14.0,7.5,2.4,0.0,45.3,285.98,-0.6,2.033,1.388,0,1,1
2026-02-18,LMT,LONG,IGNORE,46.7,neutral,14.0,8.5,3.2,0.0,68.2,646.4,2.57,1.664,-0.355,1,1,0
2026-02-18,AVGO,LONG,IGNORE,44.4,neutral,14.0,8.5,2.4,1.5,50.1,333.51,0.144,-0.951,-0.36,1,0,0
2026-02-18,TSM,LONG,IGNORE,43.3,neutral,11.0,8.5,2.8,0.0,60.1,361.24,-0.516,2.148,7.031,0,1,1
2026-02-18,GLD,SHORT,IGNORE,41.3,neutral,11.0,7.5,1.8,0.0,40.8,458.28,-0.279,-5.019,-3.304,0,0,0
2026-02-18,AMD,SHORT,IGNORE,47.3,neutral,14.0,7.5,7.8,3.0,28.3,200.12,-1.624,1.759,-5.367,0,1,0
2026-02-18,WMT,LONG,MONITOR,51.1,neutral,14.0,8.5,7.6,0.0,64.1,126.62,-1.382,-0.64,-0.687,0,0,0
2026-02-18,IWM,LONG,IGNORE,45.5,neutral,14.0,8.5,2.0,0.0,50.9,263.52,0.231,-1.326,0.223,1,0,1
2026-02-18,TLT,LONG,IGNORE,40.5,neutral,11.0,8.5,0.0,0.0,69.4,89.23,0.101,0.235,0.424,1,1,1
2026-02-18,SMH,LONG,IGNORE,46.7,neutral,14.0,8.5,3.2,0.0,47.9,412.55,-0.57,0.08,3.299,0,1,1
2026-02-18,XLF,SHORT,IGNORE,44.0,neutral,11.0,7.5,4.5,0.0,47.3,52.59,0.837,3.537,1.369,1,1,1
2026-02-18,LLY,SHORT,MONITOR,48.4,neutral,14.0,7.5,5.9,0.0,49.8,1020.56,-0.261,-3.723,-0.81,0,0,0
2026-02-18,COST,LONG,IGNORE,42.5,neutral,11.0,8.5,2.0,0.0,60.2,996.08,-0.829,-1.01,-0.133,0,0,0
2026-02-19,QQQ,SHORT,IGNORE,42.7,choppy,14.0,6.0,3.2,1.5,34.5,603.47,-0.885,-0.729,-0.956,0,0,0
2026-02-19,NVDA,LONG,IGNORE,42.4,choppy,11.0,6.0,5.9,1.5,45.8,187.89,1.022,2.634,-1.602,1,1,0
2026-02-19,XOM,LONG,IGNORE,42.7,choppy,14.0,6.0,3.2,1.5,65.4,150.97,-2.444,-1.133,-1.61,0,0,0
2026-02-19,MSFT,SHORT,IGNORE,44.3,choppy,14.0,6.0,4.8,1.5,30.0,398.46,0.309,2.374,-0.818,1,1,0
2026-02-19,AAPL,SHORT,IGNORE,43.1,choppy,14.0,6.0,3.6,1.5,52.1,260.58,-1.535,-4.436,-4.747,0,0,0
2026-02-19,GOOGL,SHORT,IGNORE,37.6,choppy,11.0,6.0,3.6,4.0,16.2,302.64,-4.005,-2.658,-1.496,0,0,0
2026-02-19,META,SHORT,IGNORE,35.8,choppy,8.0,6.0,4.8,4.0,16.2,644.23,-1.687,0.85,-1.897,0,1,0
2026-02-19,AMZN,SHORT,IGNORE,35.8,choppy,8.0,6.0,4.8,4.0,17.3,204.86,-2.563,-1.806,-1.494,0,0,0
2026-02-19,TSLA,SHORT,IGNORE,44.3,choppy,11.0,6.0,7.8,1.5,47.5,411.71,-0.027,0.566,0.76,0,1,1
2026-02-19,JPM,SHORT,IGNORE,43.1,choppy,14.0,6.0,3.6,1.5,51.4,308.05,-0.889,3.49,0.623,0,1,1
2026-02-19,BAC,SHORT,MONITOR,50.1,choppy,17.0,6.0,7.6,1.5,48.4,52.47,-0.55,4.472,0.891,0,1,1
2026-02-19,GS,SHORT,IGNORE,45.4,choppy,14.0,6.0,5.9,1.5,44.7,911.85,-0.61,1.569,-1.347,0,1,0
2026-02-19,PLTR,SHORT,IGNORE,47.8,choppy,14.0,6.0,9.8,3.0,39.1,134.89,-0.259,4.485,-0.778,0,1,0
2026-02-19,NFLX,SHORT,IGNORE,45.5,choppy,14.0,6.0,6.0,1.5,32.0,77.0,-2.169,-1.351,-9.857,0,0,0
2026-02-19,COIN,SHORT,IGNORE,39.5,choppy,11.0,6.0,6.0,4.5,37.1,165.94,-3.26,2.356,-9.112,0,1,0
2026-02-19,SOFI,SHORT,IGNORE,40.8,choppy,11.0,6.0,9.8,7.0,23.4,19.3,1.451,3.316,1.036,1,1,1
2026-02-19,ARM,LONG,IGNORE,37.4,choppy,11.0,6.0,2.4,3.0,74.6,126.93,-1.064,0.953,1.836,0,1,1
2026-02-19,UNH,SHORT,IGNORE,38.9,choppy,11.0,6.0,2.4,1.5,48.1,287.69,-0.024,5.512,1.128,0,1,1
2026-02-19,LMT,LONG,IGNORE,42.7,choppy,14.0,6.0,3.2,1.5,66.2,663.02,-1.238,-0.312,-3.733,0,0,0
2026-02-19,AVGO,LONG,IGNORE,44.3,choppy,14.0,6.0,4.8,1.5,51.8,333.99,-0.401,-2.545,-3.68,0,0,0
2026-02-19,TSM,LONG,IGNORE,37.9,choppy,11.0,6.0,1.4,1.5,60.7,359.38,2.816,7.037,4.556,1,1,1
2026-02-19,GLD,SHORT,IGNORE,38.3,choppy,11.0,6.0,1.8,1.5,40.8,459.56,-1.971,-3.275,-3.899,0,0,0
2026-02-19,AMD,SHORT,IGNORE,39.8,choppy,11.0,6.0,4.8,3.0,30.3,203.37,1.583,-5.148,-0.152,1,0,0
2026-02-19,WMT,LONG,MONITOR,48.5,choppy,14.0,6.0,9.0,1.5,60.2,124.87,-1.506,1.506,-0.36,0,1,0
2026-02-19,IWM,LONG,IGNORE,41.5,choppy,14.0,6.0,2.0,1.5,51.7,264.13,0.004,-0.48,0.525,1,0,1
2026-02-19,TLT,LONG,IGNORE,39.5,choppy,14.0,6.0,0.0,1.5,69.8,89.32,-0.234,0.312,0.725,0,1,1
2026-02-19,SMH,LONG,IGNORE,38.5,choppy,11.0,6.0,2.0,1.5,46.4,410.2,1.177,2.184,0.441,1,1,1
2026-02-19,XLF,SHORT,IGNORE,44.0,choppy,14.0,6.0,4.5,1.5,40.4,52.15,-0.652,2.244,-0.671,0,1,0
2026-02-19,LLY,SHORT,IGNORE,40.1,choppy,11.0,6.0,3.6,1.5,50.1,1023.22,1.339,-1.85,0.117,1,0,1
2026-02-19,COST,LONG,IGNORE,39.7,choppy,11.0,6.0,3.2,1.5,60.1,987.82,-0.258,1.074,-0.109,0,1,0
2026-02-20,QQQ,SHORT,IGNORE,46.7,neutral,14.0,7.5,4.2,0.0,42.0,608.81,1.215,-1.293,0.25,1,0,1
2026-02-20,NVDA,LONG,MONITOR,51.1,neutral,14.0,8.5,7.6,0.0,48.8,189.81,0.911,3.024,-6.654,1,1,0
2026-02-20,XOM,LONG,MONITOR,49.5,neutral,14.0,8.5,6.0,0.0,58.6,147.28,2.363,1.209,3.544,1,1,1
2026-02-20,MSFT,SHORT,MONITOR,50.3,neutral,14.0,7.5,7.8,0.0,30.7,397.23,3.212,-0.848,1.13,1,0,1
2026-02-20,AAPL,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,54.2,264.58,-0.605,-3.647,0.151,0,0,1
2026-02-20,GOOGL,SHORT,MONITOR,48.6,neutral,14.0,7.5,7.6,1.5,32.1,314.76,1.108,0.66,1.022,1,1,1
2026-02-20,META,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,26.1,655.1,2.808,0.3,1.141,1,1,1
2026-02-20,AMZN,SHORT,MONITOR,49.7,neutral,11.0,7.5,10.2,0.0,25.3,210.11,2.304,-0.252,0.052,1,0,1
